,year,tournament,match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak
985,2018,champs,8d8638c8-72e1-57c6-a73b-614bf8719547,champs-pool-B-1,2018-08-16 18:56:19 UTC,453.0,Search & Destroy,London Docks,Lethal Gaming,Super,,6,8,7,1,1.14,10.6,9.3,2,2,0,0,0,7,15,126,11.9,9,334.4,37.2,9,1,1,2,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0
986,2018,champs,8d8638c8-72e1-57c6-a73b-614bf8719547,champs-pool-B-1,2018-08-16 18:56:19 UTC,453.0,Search & Destroy,London Docks,Lethal Gaming,Teddyrecks,,6,10,7,3,1.43,13.2,9.3,1,0,0,0,0,9,32,145,22.1,9,310.4,34.5,9,2,1,2,2,1,0,0,3,2,1,0,2,0,0,0,0,0,0,0
987,2018,champs,8d8638c8-72e1-57c6-a73b-614bf8719547,champs-pool-B-1,2018-08-16 18:56:19 UTC,453.0,Search & Destroy,London Docks,Lethal Gaming,Zaptius,,6,3,7,-4,0.43,4.0,9.3,3,0,0,0,0,3,16,82,19.5,9,279.1,31.0,9,0,2,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
988,2018,champs,8d8638c8-72e1-57c6-a73b-614bf8719547,champs-pool-B-1,2018-08-16 18:56:19 UTC,453.0,Search & Destroy,London Docks,Rise Nation,Gunless,,3,10,6,4,1.67,13.2,7.9,2,0,0,0,0,7,51,259,19.7,9,362.1,40.2,9,1,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
989,2018,champs,8d8638c8-72e1-57c6-a73b-614bf8719547,champs-pool-B-1,2018-08-16 18:56:19 UTC,453.0,Search & Destroy,London Docks,Rise Nation,Loony,,3,4,6,-2,0.67,5.3,7.9,2,0,0,0,0,4,19,48,39.6,9,254.1,28.2,9,1,1,3,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
990,2018,champs,8d8638c8-72e1-57c6-a73b-614bf8719547,champs-pool-B-1,2018-08-16 18:56:19 UTC,453.0,Search & Destroy,London Docks,Rise Nation,Slasher,,3,10,6,4,1.67,13.2,7.9,2,0,0,0,0,8,50,199,25.1,9,357.1,39.7,9,1,0,3,1,0,0,0,1,3,1,0,3,0,0,0,0,0,0,0
991,2018,champs,8d8638c8-72e1-57c6-a73b-614bf8719547,champs-pool-B-1,2018-08-16 18:56:19 UTC,453.0,Search & Destroy,London Docks,Rise Nation,TJHaly,,3,5,9,-4,0.56,6.6,11.9,0,0,0,0,0,2,27,85,31.8,9,259.1,28.8,9,2,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1008,2018,champs,f4311ada-355f-53a7-8505-efbb9da3df4f,champs-pool-B-4,2018-08-16 19:08:26 UTC,659.0,Search & Destroy,Ardennes Forest,Brash,Benji,,5,7,8,-1,0.88,6.4,7.3,2,0,0,0,0,6,35,174,20.1,11,407.6,37.1,11,1,1,3,5,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0
1009,2018,champs,f4311ada-355f-53a7-8505-efbb9da3df4f,champs-pool-B-4,2018-08-16 19:08:26 UTC,659.0,Search & Destroy,Ardennes Forest,Brash,dReal,,5,6,8,-2,0.75,5.5,7.3,2,0,0,0,0,5,29,237,12.2,11,482.4,43.9,11,1,1,3,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1010,2018,champs,f4311ada-355f-53a7-8505-efbb9da3df4f,champs-pool-B-4,2018-08-16 19:08:26 UTC,659.0,Search & Destroy,Ardennes Forest,Brash,Nevo,,5,11,7,4,1.57,10.0,6.4,1,0,0,0,0,8,53,223,23.8,11,511.2,46.5,11,1,1,4,1,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0
1011,2018,champs,f4311ada-355f-53a7-8505-efbb9da3df4f,champs-pool-B-4,2018-08-16 19:08:26 UTC,659.0,Search & Destroy,Ardennes Forest,Brash,TDylan,,5,6,8,-2,0.75,5.5,7.3,3,0,0,0,0,4,30,145,20.7,11,326.6,29.7,11,1,4,3,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0
1012,2018,champs,f4311ada-355f-53a7-8505-efbb9da3df4f,champs-pool-B-4,2018-08-16 19:08:26 UTC,659.0,Search & Destroy,Ardennes Forest,Tainted Minds,Damage,,6,10,8,2,1.25,9.1,7.3,2,0,0,0,0,8,45,226,19.9,11,532.9,48.4,11,1,0,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
1013,2018,champs,f4311ada-355f-53a7-8505-efbb9da3df4f,champs-pool-B-4,2018-08-16 19:08:26 UTC,659.0,Search & Destroy,Ardennes Forest,Tainted Minds,Nimble,,6,7,7,0,1.0,6.4,6.4,3,2,0,0,0,6,32,179,17.9,11,392.2,35.7,11,2,2,4,2,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0
1014,2018,champs,f4311ada-355f-53a7-8505-efbb9da3df4f,champs-pool-B-4,2018-08-16 19:08:26 UTC,659.0,Search & Destroy,Ardennes Forest,Tainted Minds,Swiftazor,,6,7,7,0,1.0,6.4,6.4,3,1,0,0,0,5,34,266,12.8,11,414.4,37.7,11,1,2,4,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0
1015,2018,champs,f4311ada-355f-53a7-8505-efbb9da3df4f,champs-pool-B-4,2018-08-16 19:08:26 UTC,659.0,Search & Destroy,Ardennes Forest,Tainted Minds,Swifty,,6,7,8,-1,0.88,6.4,7.3,4,0,0,0,0,6,37,210,17.6,11,548.2,49.8,11,3,0,3,2,2,0,0,5,1,0,0,1,0,0,0,0,0,0,0
1032,2018,champs,f24278f3-26fa-5e4b-8daa-8f54d7cd16a9,champs-pool-A-5,2018-08-16 19:25:09 UTC,467.0,Search & Destroy,USS Texas,Heretics,JurNii,,6,4,6,-2,0.67,5.1,7.7,1,1,0,0,0,3,22,132,16.7,7,361.7,51.7,7,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1033,2018,champs,f24278f3-26fa-5e4b-8daa-8f54d7cd16a9,champs-pool-A-5,2018-08-16 19:25:09 UTC,467.0,Search & Destroy,USS Texas,Heretics,Lucky,,6,7,2,5,3.5,9.0,2.6,3,0,0,0,0,6,28,139,20.1,7,399.8,57.1,7,2,1,5,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0
1034,2018,champs,f24278f3-26fa-5e4b-8daa-8f54d7cd16a9,champs-pool-A-5,2018-08-16 19:25:09 UTC,467.0,Search & Destroy,USS Texas,Heretics,MethodZsick,,6,4,5,-1,0.8,5.1,6.4,3,1,0,0,0,2,20,102,19.6,7,304.2,43.5,7,1,1,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1035,2018,champs,f24278f3-26fa-5e4b-8daa-8f54d7cd16a9,champs-pool-A-5,2018-08-16 19:25:09 UTC,467.0,Search & Destroy,USS Texas,Heretics,Sukry,,6,9,4,5,2.25,11.6,5.1,1,2,0,0,0,9,20,60,33.3,7,444.8,63.5,7,1,0,3,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0
1036,2018,champs,f24278f3-26fa-5e4b-8daa-8f54d7cd16a9,champs-pool-A-5,2018-08-16 19:25:09 UTC,467.0,Search & Destroy,USS Texas,Lightning Pandas,Goonjar,,1,5,6,-1,0.83,6.4,7.7,1,2,0,0,0,5,6,19,31.6,7,328.6,47.0,7,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1037,2018,champs,f24278f3-26fa-5e4b-8daa-8f54d7cd16a9,champs-pool-A-5,2018-08-16 19:25:09 UTC,467.0,Search & Destroy,USS Texas,Lightning Pandas,Royalty,,1,2,6,-4,0.33,2.6,7.7,0,0,0,0,0,2,3,20,15.0,7,289.0,41.3,7,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1038,2018,champs,f24278f3-26fa-5e4b-8daa-8f54d7cd16a9,champs-pool-A-5,2018-08-16 19:25:09 UTC,467.0,Search & Destroy,USS Texas,Lightning Pandas,Theory,,1,6,6,0,1.0,7.7,7.7,1,0,0,0,0,5,22,106,20.8,7,334.1,47.7,7,2,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1039,2018,champs,f24278f3-26fa-5e4b-8daa-8f54d7cd16a9,champs-pool-A-5,2018-08-16 19:25:09 UTC,467.0,Search & Destroy,USS Texas,Lightning Pandas,Xotic,,1,4,6,-2,0.67,5.1,7.7,3,0,0,0,0,3,27,147,18.4,7,331.2,47.3,7,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1072,2018,champs,209bede6-cdfa-5a7e-bb1c-bc28ff05bb6c,champs-pool-B-1,2018-08-16 19:47:37 UTC,362.0,Search & Destroy,Ardennes Forest,Lethal Gaming,Ramby,,2,3,6,-3,0.5,5.0,9.9,1,0,0,0,0,3,19,230,8.3,8,293.1,36.6,8,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1073,2018,champs,209bede6-cdfa-5a7e-bb1c-bc28ff05bb6c,champs-pool-B-1,2018-08-16 19:47:37 UTC,362.0,Search & Destroy,Ardennes Forest,Lethal Gaming,Super,,2,6,7,-1,0.86,9.9,11.6,0,0,0,0,0,4,13,100,13.0,8,315.2,39.4,8,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1074,2018,champs,209bede6-cdfa-5a7e-bb1c-bc28ff05bb6c,champs-pool-B-1,2018-08-16 19:47:37 UTC,362.0,Search & Destroy,Ardennes Forest,Lethal Gaming,Teddyrecks,,2,3,7,-4,0.43,5.0,11.6,0,0,0,0,0,1,19,63,30.2,8,205.4,25.7,8,2,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1075,2018,champs,209bede6-cdfa-5a7e-bb1c-bc28ff05bb6c,champs-pool-B-1,2018-08-16 19:47:37 UTC,362.0,Search & Destroy,Ardennes Forest,Lethal Gaming,Zaptius,,2,2,6,-4,0.33,3.3,9.9,1,1,0,0,0,2,17,63,27.0,8,199.6,24.9,8,1,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1076,2018,champs,209bede6-cdfa-5a7e-bb1c-bc28ff05bb6c,champs-pool-B-1,2018-08-16 19:47:37 UTC,362.0,Search & Destroy,Ardennes Forest,Rise Nation,Gunless,,6,2,3,-1,0.67,3.3,5.0,4,1,0,0,0,1,15,94,16.0,8,288.5,36.1,8,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1077,2018,champs,209bede6-cdfa-5a7e-bb1c-bc28ff05bb6c,champs-pool-B-1,2018-08-16 19:47:37 UTC,362.0,Search & Destroy,Ardennes Forest,Rise Nation,Loony,,6,8,5,3,1.6,13.3,8.3,2,1,0,0,0,8,25,117,21.4,8,215.2,26.9,8,4,1,3,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
1078,2018,champs,209bede6-cdfa-5a7e-bb1c-bc28ff05bb6c,champs-pool-B-1,2018-08-16 19:47:37 UTC,362.0,Search & Destroy,Ardennes Forest,Rise Nation,Slasher,,6,11,3,8,3.67,18.2,5.0,3,0,0,0,0,11,49,169,29.0,8,362.4,45.3,8,1,0,5,1,1,0,0,4,2,1,0,1,0,0,0,0,0,0,0
1079,2018,champs,209bede6-cdfa-5a7e-bb1c-bc28ff05bb6c,champs-pool-B-1,2018-08-16 19:47:37 UTC,362.0,Search & Destroy,Ardennes Forest,Rise Nation,TJHaly,,6,5,3,2,1.67,8.3,5.0,3,0,0,0,0,5,17,151,11.3,8,301.6,37.7,8,0,2,5,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1088,2018,champs,df989c2b-5d28-5bd7-8098-7ab3f22fec80,champs-pool-D-0,2018-08-16 20:02:46 UTC,499.0,Search & Destroy,Valkyrie,eUnited,Arcitys,,2,2,7,-5,0.29,2.4,8.4,1,0,0,0,0,1,13,44,29.5,8,363.1,45.4,8,1,0,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1089,2018,champs,df989c2b-5d28-5bd7-8098-7ab3f22fec80,champs-pool-D-0,2018-08-16 20:02:46 UTC,499.0,Search & Destroy,Valkyrie,eUnited,Clayster,,2,6,6,0,1.0,7.2,7.2,0,0,0,0,0,4,32,140,22.9,8,391.9,49.0,8,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
1090,2018,champs,df989c2b-5d28-5bd7-8098-7ab3f22fec80,champs-pool-D-0,2018-08-16 20:02:46 UTC,499.0,Search & Destroy,Valkyrie,eUnited,Felony,,2,3,7,-4,0.43,3.6,8.4,1,0,0,0,0,2,22,122,18.0,8,311.5,38.9,8,2,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1091,2018,champs,df989c2b-5d28-5bd7-8098-7ab3f22fec80,champs-pool-D-0,2018-08-16 20:02:46 UTC,499.0,Search & Destroy,Valkyrie,eUnited,Prestinni,,2,7,6,1,1.17,8.4,7.2,0,0,0,0,0,7,15,66,22.7,8,371.4,46.4,8,0,2,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
1092,2018,champs,df989c2b-5d28-5bd7-8098-7ab3f22fec80,champs-pool-D-0,2018-08-16 20:02:46 UTC,499.0,Search & Destroy,Valkyrie,Splyce,Bance,,6,9,4,5,2.25,10.8,4.8,2,1,0,0,0,9,38,203,18.7,8,421.1,52.6,8,1,1,4,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0
1093,2018,champs,df989c2b-5d28-5bd7-8098-7ab3f22fec80,champs-pool-D-0,2018-08-16 20:02:46 UTC,499.0,Search & Destroy,Valkyrie,Splyce,Joshh,,6,7,7,0,1.0,8.4,8.4,3,0,0,0,0,6,27,127,21.3,8,367.1,45.9,8,1,1,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0
1094,2018,champs,df989c2b-5d28-5bd7-8098-7ab3f22fec80,champs-pool-D-0,2018-08-16 20:02:46 UTC,499.0,Search & Destroy,Valkyrie,Splyce,Jurd,,6,5,4,1,1.25,6.0,4.8,1,0,0,0,0,4,27,102,26.5,8,355.3,44.4,8,3,0,4,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0
1095,2018,champs,df989c2b-5d28-5bd7-8098-7ab3f22fec80,champs-pool-D-0,2018-08-16 20:02:46 UTC,499.0,Search & Destroy,Valkyrie,Splyce,MadCat,,6,5,3,2,1.67,6.0,3.6,2,1,0,0,0,5,4,83,4.8,8,403.9,50.5,8,0,1,5,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
1096,2018,champs,549a0115-1956-5b21-ab49-8c71d4953f70,champs-pool-B-4,2018-08-16 20:03:19 UTC,689.0,Search & Destroy,Valkyrie,Brash,Benji,,6,4,6,-2,0.67,3.5,5.2,1,2,0,0,0,3,23,140,16.4,10,558.6,55.9,10,0,0,4,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
1097,2018,champs,549a0115-1956-5b21-ab49-8c71d4953f70,champs-pool-B-4,2018-08-16 20:03:19 UTC,689.0,Search & Destroy,Valkyrie,Brash,dReal,,6,7,6,1,1.17,6.1,5.2,0,1,0,0,0,6,29,211,13.7,10,532.9,53.3,10,0,1,4,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0
1098,2018,champs,549a0115-1956-5b21-ab49-8c71d4953f70,champs-pool-B-4,2018-08-16 20:03:19 UTC,689.0,Search & Destroy,Valkyrie,Brash,Nevo,,6,8,7,1,1.14,7.0,6.1,2,1,0,0,0,7,29,116,25.0,10,520.5,52.0,10,2,2,3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0
1099,2018,champs,549a0115-1956-5b21-ab49-8c71d4953f70,champs-pool-B-4,2018-08-16 20:03:19 UTC,689.0,Search & Destroy,Valkyrie,Brash,TDylan,,6,10,7,3,1.43,8.7,6.1,1,1,0,0,0,7,49,203,24.1,10,386.8,38.7,10,2,3,3,1,1,1,0,5,1,1,0,0,1,0,0,0,0,0,0
1100,2018,champs,549a0115-1956-5b21-ab49-8c71d4953f70,champs-pool-B-4,2018-08-16 20:03:19 UTC,689.0,Search & Destroy,Valkyrie,Tainted Minds,Damage,,4,6,7,-1,0.86,5.2,6.1,1,0,0,0,0,6,35,124,28.2,10,467.7,46.8,10,1,2,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
1101,2018,champs,549a0115-1956-5b21-ab49-8c71d4953f70,champs-pool-B-4,2018-08-16 20:03:19 UTC,689.0,Search & Destroy,Valkyrie,Tainted Minds,Nimble,,4,2,8,-6,0.25,1.7,7.0,2,0,0,0,0,2,29,93,31.2,10,453.1,45.3,10,1,2,2,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1102,2018,champs,549a0115-1956-5b21-ab49-8c71d4953f70,champs-pool-B-4,2018-08-16 20:03:19 UTC,689.0,Search & Destroy,Valkyrie,Tainted Minds,Swiftazor,,4,9,8,1,1.12,7.8,7.0,0,0,0,0,0,8,36,234,15.4,10,536.8,53.7,10,2,0,2,2,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0
1103,2018,champs,549a0115-1956-5b21-ab49-8c71d4953f70,champs-pool-B-4,2018-08-16 20:03:19 UTC,689.0,Search & Destroy,Valkyrie,Tainted Minds,Swifty,,4,9,6,3,1.5,7.8,5.2,1,0,0,0,0,8,35,232,15.1,10,520.9,52.1,10,2,0,4,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
1104,2018,champs,8f7617d8-9754-585f-bd1d-a767a5236c6e,champs-pool-A-5,2018-08-16 20:10:45 UTC,428.0,Search & Destroy,Valkyrie,Heretics,JurNii,,2,7,5,2,1.4,9.8,7.0,1,0,0,0,0,6,44,257,17.1,8,388.5,48.6,8,1,0,3,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0
1105,2018,champs,8f7617d8-9754-585f-bd1d-a767a5236c6e,champs-pool-A-5,2018-08-16 20:10:45 UTC,428.0,Search & Destroy,Valkyrie,Heretics,Lucky,,2,6,7,-1,0.86,8.4,9.8,0,1,0,0,0,5,29,100,29.0,8,313.5,39.2,8,1,3,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
1106,2018,champs,8f7617d8-9754-585f-bd1d-a767a5236c6e,champs-pool-A-5,2018-08-16 20:10:45 UTC,428.0,Search & Destroy,Valkyrie,Heretics,MethodZsick,,2,2,8,-6,0.25,2.8,11.2,0,0,0,0,0,2,16,69,23.2,8,291.7,36.5,8,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1107,2018,champs,8f7617d8-9754-585f-bd1d-a767a5236c6e,champs-pool-A-5,2018-08-16 20:10:45 UTC,428.0,Search & Destroy,Valkyrie,Heretics,Sukry,,2,2,7,-5,0.29,2.8,9.8,0,1,0,0,0,1,14,106,13.2,8,279.3,34.9,8,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1108,2018,champs,8f7617d8-9754-585f-bd1d-a767a5236c6e,champs-pool-A-5,2018-08-16 20:10:45 UTC,428.0,Search & Destroy,Valkyrie,Lightning Pandas,Goonjar,,6,7,4,3,1.75,9.8,5.6,2,0,0,0,0,7,25,90,27.8,8,359.3,44.9,8,2,0,4,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
1109,2018,champs,8f7617d8-9754-585f-bd1d-a767a5236c6e,champs-pool-A-5,2018-08-16 20:10:45 UTC,428.0,Search & Destroy,Valkyrie,Lightning Pandas,Royalty,,6,7,3,4,2.33,9.8,4.2,1,2,0,0,0,6,26,117,22.2,8,368.6,46.1,8,1,0,5,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0
1110,2018,champs,8f7617d8-9754-585f-bd1d-a767a5236c6e,champs-pool-A-5,2018-08-16 20:10:45 UTC,428.0,Search & Destroy,Valkyrie,Lightning Pandas,Theory,,6,6,6,0,1.0,8.4,8.4,4,1,0,0,0,6,33,127,26.0,8,331.2,41.4,8,2,1,2,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0
1111,2018,champs,8f7617d8-9754-585f-bd1d-a767a5236c6e,champs-pool-A-5,2018-08-16 20:10:45 UTC,428.0,Search & Destroy,Valkyrie,Lightning Pandas,Xotic,,6,7,4,3,1.75,9.8,5.6,1,0,0,0,0,6,18,209,8.6,8,384.3,48.0,8,1,1,4,2,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
1152,2018,champs,60818c90-7707-5913-b927-3945b5fa850a,champs-pool-D-5,2018-08-16 20:46:11 UTC,390.0,Search & Destroy,Ardennes Forest,EZG,Apox,,2,7,7,0,1.0,10.8,10.8,1,1,0,0,0,5,24,116,20.7,8,314.4,39.3,8,1,0,1,1,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0
1153,2018,champs,60818c90-7707-5913-b927-3945b5fa850a,champs-pool-D-5,2018-08-16 20:46:11 UTC,390.0,Search & Destroy,Ardennes Forest,EZG,Atura,,2,3,7,-4,0.43,4.6,10.8,1,0,0,0,0,2,17,92,18.5,8,214.8,26.9,8,0,1,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1154,2018,champs,60818c90-7707-5913-b927-3945b5fa850a,champs-pool-D-5,2018-08-16 20:46:11 UTC,390.0,Search & Destroy,Ardennes Forest,EZG,Parzelion,,2,7,6,1,1.17,10.8,9.2,1,2,0,0,0,6,44,186,23.7,8,316.6,39.6,8,1,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1155,2018,champs,60818c90-7707-5913-b927-3945b5fa850a,champs-pool-D-5,2018-08-16 20:46:11 UTC,390.0,Search & Destroy,Ardennes Forest,EZG,RobbieB3319,,2,5,8,-3,0.62,7.7,12.3,2,1,0,0,0,3,31,119,26.1,8,182.4,22.8,8,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1156,2018,champs,60818c90-7707-5913-b927-3945b5fa850a,champs-pool-D-5,2018-08-16 20:46:11 UTC,390.0,Search & Destroy,Ardennes Forest,Team Sween,Moose,,6,7,4,3,1.75,10.8,6.2,2,0,0,0,0,6,33,103,32.0,8,308.8,38.6,8,0,0,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1157,2018,champs,60818c90-7707-5913-b927-3945b5fa850a,champs-pool-D-5,2018-08-16 20:46:11 UTC,390.0,Search & Destroy,Ardennes Forest,Team Sween,Peatie,,6,6,8,-2,0.75,9.2,12.3,2,1,0,0,0,3,6,101,5.9,8,171.3,21.4,8,3,3,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
1158,2018,champs,60818c90-7707-5913-b927-3945b5fa850a,champs-pool-D-5,2018-08-16 20:46:11 UTC,390.0,Search & Destroy,Ardennes Forest,Team Sween,QwiKeR,,6,9,5,4,1.8,13.8,7.7,1,1,0,0,0,9,34,144,23.6,8,283.2,35.4,8,0,1,3,4,3,1,0,3,1,0,1,0,0,0,1,0,0,0,0
1159,2018,champs,60818c90-7707-5913-b927-3945b5fa850a,champs-pool-D-5,2018-08-16 20:46:11 UTC,390.0,Search & Destroy,Ardennes Forest,Team Sween,Weeman,,6,6,5,1,1.2,9.2,7.7,1,0,0,0,0,6,31,160,19.4,8,291.6,36.5,8,0,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
1160,2018,champs,f1048225-bdd6-5920-80a7-f65a27855518,champs-pool-C-3,2018-08-16 20:47:06 UTC,834.0,Search & Destroy,Valkyrie,Ghost Gaming,GodRx,,6,8,6,2,1.33,5.8,4.3,2,0,0,0,0,7,37,192,19.3,11,719.3,65.4,11,2,0,5,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1161,2018,champs,f1048225-bdd6-5920-80a7-f65a27855518,champs-pool-C-3,2018-08-16 20:47:06 UTC,834.0,Search & Destroy,Valkyrie,Ghost Gaming,Lacefield,,6,10,5,5,2.0,7.2,3.6,1,0,0,0,0,9,47,199,23.6,11,746.0,67.8,11,2,0,6,3,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0
1162,2018,champs,f1048225-bdd6-5920-80a7-f65a27855518,champs-pool-C-3,2018-08-16 20:47:06 UTC,834.0,Search & Destroy,Valkyrie,Ghost Gaming,Pandur,,6,5,8,-3,0.62,3.6,5.8,1,0,0,0,0,4,22,108,20.4,11,691.7,62.9,11,2,2,3,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1163,2018,champs,f1048225-bdd6-5920-80a7-f65a27855518,champs-pool-C-3,2018-08-16 20:47:06 UTC,834.0,Search & Destroy,Valkyrie,Ghost Gaming,Parasite,,6,8,9,-1,0.89,5.8,6.5,2,0,0,0,0,5,30,126,23.8,11,547.2,49.7,11,2,1,2,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0
1164,2018,champs,f1048225-bdd6-5920-80a7-f65a27855518,champs-pool-C-3,2018-08-16 20:47:06 UTC,834.0,Search & Destroy,Valkyrie,Mindfreak,Buzzo,,5,6,8,-2,0.75,4.3,5.8,3,0,0,0,0,4,28,115,24.3,11,546.2,49.7,11,1,3,3,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
1165,2018,champs,f1048225-bdd6-5920-80a7-f65a27855518,champs-pool-C-3,2018-08-16 20:47:06 UTC,834.0,Search & Destroy,Valkyrie,Mindfreak,Denz,,5,8,6,2,1.33,5.8,4.3,0,2,0,0,0,8,35,127,27.6,11,709.5,64.5,11,0,1,5,3,2,1,0,4,2,0,0,1,0,0,0,0,0,0,0
1166,2018,champs,f1048225-bdd6-5920-80a7-f65a27855518,champs-pool-C-3,2018-08-16 20:47:06 UTC,834.0,Search & Destroy,Valkyrie,Mindfreak,Fighta,,5,9,9,0,1.0,6.5,6.5,2,1,0,0,0,6,51,230,22.2,11,587.2,53.4,11,1,3,2,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1167,2018,champs,f1048225-bdd6-5920-80a7-f65a27855518,champs-pool-C-3,2018-08-16 20:47:06 UTC,834.0,Search & Destroy,Valkyrie,Mindfreak,Shockz,,5,5,8,-3,0.62,3.6,5.8,3,2,0,0,0,4,32,225,14.2,11,667.6,60.7,11,1,1,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1168,2018,champs,e613721b-835c-52af-96c7-67cc616b111d,champs-pool-C-2,2018-08-16 20:51:59 UTC,490.0,Search & Destroy,USS Texas,Red Reserve,Joee,,6,5,7,-2,0.71,6.1,8.6,2,1,0,0,0,5,23,96,24.0,9,328.1,36.5,9,1,3,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
1169,2018,champs,e613721b-835c-52af-96c7-67cc616b111d,champs-pool-C-2,2018-08-16 20:51:59 UTC,490.0,Search & Destroy,USS Texas,Red Reserve,Rated,,6,6,5,1,1.2,7.3,6.1,2,0,0,0,0,5,35,139,25.2,9,391.7,43.5,9,0,1,4,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0
1170,2018,champs,e613721b-835c-52af-96c7-67cc616b111d,champs-pool-C-2,2018-08-16 20:51:59 UTC,490.0,Search & Destroy,USS Texas,Red Reserve,Skrapz,,6,9,4,5,2.25,11.0,4.9,0,0,0,1,1,9,18,60,30.0,10,361.4,36.1,9,1,1,5,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
